停留所コード,停留所名,URL
25015,曽根田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_25015
25017,園山町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_25017
25020,空見町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_25020
25022,空見町北,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_25022
31000,大永寺,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31000
31003,代官町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31003
31005,大喜,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31005
31010,大慶橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31010
31013,大幸,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31013
31015,大幸三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31015
31028,大幸東団地,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31028
31030,大正橋西,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31030
31032,太子,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31032
31033,太子北,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31033
31035,大同町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31035
31036,大当郎二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31036
31037,大当郎橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31037
31040,鯛取通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31040
31045,鯛取通五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31045
31050,第二ふ頭,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31050
31055,太平通三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31055
31060,太平通五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31060
31065,太平通六丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31065
31070,高岳,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31070
31075,高蔵,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31075
31080,高坂小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31080
31085,高坂荘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31085
31087,高島一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31087
31090,高杉町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31090
31093,高田町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31093
31095,高辻,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31095
31100,高縄,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31100
31105,高根,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31105
31108,高畑三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31108
31110,鷹羽町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31110
31120,高針,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31120
31125,高針口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31125
31135,高針台中学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31135
31140,高針原,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31140
31150,高見,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31150
31155,高道町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31155
31160,多加良浦,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31160
31165,滝川町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31165
31170,滝子,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31170
31175,滝子通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31175
31180,滝ノ水一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31180
31182,滝の水公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31182
31183,滝ノ水中学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31183
31184,滝ノ水中学校西,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31184
31185,竹越,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31185
31190,田代本通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31190
31195,橘町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31195
31197,橘町大木戸,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31197
31200,竜ケ池,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31200
31205,竪出,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31205
31210,田辺通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31210
31212,田辺通四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31212
31215,谷口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31215
31217,田幡一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31217
31220,玉川町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31220
31225,玉野川学園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31225
31230,玉船町三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31230
31235,檀渓通三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31235
31240,丹後通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31240
31995,地下鉄相生山,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_31995
32000,地下鉄岩塚,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32000
32005,地下鉄植田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32005
32006,地下鉄神沢,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32006
32007,地下鉄自由ケ丘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32007
32010,地下鉄高畑,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32010
32011,地下鉄鳴子北,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32011
32012,地下鉄徳重,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32012
32015,地下鉄八田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32015
32020,地下鉄原,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32020
32025,地下鉄平針,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32025
32027,地下鉄吹上,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32027
32030,地下鉄堀田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32030
32035,千竃通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32035
32040,千竃通五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32040
32045,千竃通七丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32045
32050,千種駅前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32050
32052,千種スポーツセンター,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32052
32053,千種台中学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32053
32055,千種本町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32055
32060,知多,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32060
32062,知多三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32062
32065,秩父通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32065
32070,千年,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32070
32075,千年一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32075
32080,千年二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32080
32085,千早,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32085
32090,千早小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32090
32095,茶屋ケ坂,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32095
32105,中央卸売市場前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32105
32110,中京病院,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32110
32115,中郷町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32115
32117,忠次,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32117
32120,中丸町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32120
32125,長栄,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32125
32127,町田橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32127
32130,長母寺前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32130
32135,千代田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32135
32138,千代田五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32138
32140,千代田橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_32140
33000,築三町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33000
33002,津賀田神社,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33002
33003,月ケ丘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33003
33005,築地口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33005
33010,月縄手,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33010
33013,築盛町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33013
33015,辻本通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33015
33020,辻町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33020
33022,土原荘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33022
33023,鶴が沢,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33023
33025,鶴舞公園北口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33025
33030,鶴舞公園前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33030
33040,露橋一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33040
33043,露橋公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33043
33045,露橋スポーツセンター,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33045
33050,露橋二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_33050
34000,出口町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34000
34005,寺腰,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34005
34007,寺林,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34007
34010,伝治山,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34010
34013,天神下,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34013
34015,天神橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34015
34020,天神山,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34020
34021,天王崎橋東,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34021
34022,天白高校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34022
34025,天白消防署,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34025
34028,天白公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34028
34030,天白中学校前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34030
34035,天白町菅田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34035
34038,天白図書館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34038
34040,天白橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34040
34043,天白福祉会館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34043
34045,天白郵便局,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34045
34050,天満通一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34050
34055,天満通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_34055
35000,土居下,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35000
35005,東海通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35005
35010,東海通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35010
35015,東海橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35015
35020,東海病院前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35020
35025,東郊通一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35025
35030,東郊通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35030
35032,東谷山フルーツパーク,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35032
35033,東谷橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35033
35035,東郊通三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35035
35037,東新町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35037
35040,当知住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35040
35042,当知住宅東,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35042
35050,当知一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35050
35052,当知三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35052
35055,当知中学校東,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35055
35058,当知四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35058
35060,道徳駅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35060
35065,道徳新町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35065
35070,道徳通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35070
35073,道徳橋北,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35073
35075,道徳本町六丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35075
35076,東部医療センター,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35076
35078,東陵中学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35078
35086,徳川園北,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35086
35087,徳川園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35087
35088,徳川園新出来,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35088
35090,徳川町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35090
35100,徳川山町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35100
35107,徳重小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35107
35110,徳重西,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35110
35113,所下,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35113
35115,戸田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35115
35118,戸田川緑地,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35118
35119,戸田三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35119
35120,戸田小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35120
35125,戸田荘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35125
35130,戸田西二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35130
35133,戸田明正二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35133
35134,戸春橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35134
35135,富が丘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35135
35140,富川町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35140
35141,富田高校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35141
35142,富田作業所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35142
35143,富田支所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35143
35145,富田中学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35145
35157,富田図書館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35157
35160,富永,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35160
35165,豊岡小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35165
35170,豊岡通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35170
35175,豊国神社,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35175
35180,豊国通四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35180
35183,トヨタ産業技術記念館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35183
35185,豊田荘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35185
35190,豊臣小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35190
35193,豊治小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35193
35195,豊前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35195
35200,豊本通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35200
35202,寅新田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35202
35203,鳥居,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35203
35205,鳥居通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35205
35210,鳥居通三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35210
35215,鳥居西通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35215
35217,鳥澄,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35217
35220,鳥羽見小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35220
35225,鳥見町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35225
35230,土古,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_35230
41000,中旭出,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41000
41005,中味鋺,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41005
41007,中味鋺三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41007
41010,中井,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41010
41018,中小田井二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41018
41019,中小田井五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41019
41020,中小田井四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41020
41025,中川車庫前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41025
41030,中川住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41030
41035,中川商高,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41035
41040,中川橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41040
41050,中川本町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41050
41053,中川本町五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41053
41054,中川本町三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41054
41055,中切町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41055
41057,中切町四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41057
41060,中汐田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41060
41065,中島小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41065
41067,中志段味,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41067
41069,中島駅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41069
41070,中島新町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41070
41075,中島町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41075
41080,中島橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41080
41083,中新,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41083
41084,長須賀,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41084
41085,仲田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41085
41086,長須賀三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41086
41090,仲田本通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41090
41093,中坪町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41093
41095,長戸町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41095
41097,長戸橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41097
41098,中沼町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41098
41100,中根,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41100
41105,中根公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41105
41115,中野新町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41115
41120,中野橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41120
41125,中野本町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41125
41130,中野本町二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41130
41134,中深,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41134
41135,長廻間,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41135
41136,中伏屋荘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41136
41137,中村区役所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41137
41138,中平四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41138
41139,中平五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41139
41140,中村公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41140
41145,中村公園北口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41145
41150,中村住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41150
41155,中村小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41155
41160,中村スポーツセンター,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41160
41165,中村日赤病院,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41165
41168,中村保健所南,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41168
41169,中山町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41169
41170,長良中学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41170
41172,長良町三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41172
41175,長良橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41175
41180,長良本町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41180
41185,流町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41185
41190,那古野町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41190
41195,名古屋駅（太閤通口）,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41195
41200,名古屋駅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41200
41205,名古屋競馬場前駅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41205
41210,名古屋港,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41210
41212,名古屋国際会議場,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41212
41214,名古屋城,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41214
41215,名古屋城正門前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41215
41220,名古屋市美術館東,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41220
41225,名古屋大学,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41225
41227,名古屋テレビ塔,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41227
41228,名古屋西インター,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41228
41230,名塚,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41230
41235,名塚中学,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41235
41236,ナディアパーク,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41236
41238,鍋山,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41238
41240,並木町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41240
41242,並木二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41242
41245,納屋橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41245
41246,竜泉寺口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41246
41247,竜泉寺,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41247
41248,吉根口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41248
41248,鳴丘二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41248
41249,下島,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41249
41250,鳴尾車庫,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41250
41250,吉根,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41250
41255,鳴尾町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41255
41260,鳴子口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41260
41265,鳴子住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41265
41270,鳴子住宅北口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41270
41275,島の口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41275
41275,鳴子町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41275
41280,鳴子みどりケ丘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41280
41285,鳴海大根,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41285
41287,鳴海町神ノ倉,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41287
41290,鳴海栄町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41290
41293,鳴海町笹塚,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41293
41295,鳴海住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41295
41300,鳴海小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41300
41305,鳴海団地,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41305
41307,鳴海団地内郵便局,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41307
41310,鳴海東部小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41310
41315,鳴海山下,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41315
41316,南陽交通広場,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41316
41317,南陽大橋東,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41317
41318,南陽大橋西,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41318
41319,南陽支所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41319
41320,南陽中学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41320
41325,南陽町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41325
41334,南陽通五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_41334
